Book,Time,Action,Bonus,Change,Balance
Draftkings,2023-04-07 21:20:00,Wager,,-4.0,1412.33
Draftkings,2023-04-07 23:53:00,Winnings,,2.45,1428.58
Draftkings,2023-04-07 23:53:00,Winnings,,13.8,1426.13
Draftkings,2023-04-08 09:50:00,Winnings,,9.76,1438.34
Draftkings,2023-04-08 09:50:00,Winnings,,0.85,1439.19
Draftkings,2023-04-08 09:51:00,Wager,,-7.0,1432.19
Draftkings,2023-04-08 10:10:00,Wager,,-7.0,1425.19
Draftkings,2023-04-08 10:10:00,Wager,,-20.0,1405.19
Draftkings,2023-04-08 16:22:00,Wager,,-5.0,1400.19
Draftkings,2023-04-09 09:29:00,Wager,,-7.0,1393.19
Draftkings,2023-04-09 09:33:00,Wager,,-7.0,1386.19
Draftkings,2023-04-09 15:01:00,Wager,,-3.0,1383.19
Draftkings,2023-04-09 15:03:00,Wager,,-6.0,1377.19
Draftkings,2023-04-09 17:09:00,Winnings,,23.91,1401.1
Draftkings,2023-04-09 17:09:00,Winnings,,5.58,1406.68
Draftkings,2023-04-09 18:25:00,Winnings,,10.8,1417.48
Draftkings,2023-04-09 18:26:00,Winnings,,0.86,1418.34
